Time,Event,Player.Color,Particle.Type,WhiteHole.Position.X,WhiteHole.Position.Y,Particle.Count,Planet.Id,Planet.Core,Planet.Position.X,Planet.Position.Y,Asteroid.Id,Asteroid.Position.X,Asteroid.Position.Y,Trial Id,Particle.1.Type,Particle.2.Type,WhiteHole.1.Position.X,WhiteHole.1.Position.Y,WhiteHole.2.Position.X,WhiteHole.2.Position.Y,Star.Id,Star.Orbit.Count,Star.Position.X,Star.Position.Y,Planet.Count,BlackHole.Id,BlackHole.Position.X,BlackHole.Position.Y,Object.Id
2020/03/11 09:40:58.5715,Planet.SinglePlayer.Exit,Red Player,,,,,Planet1(Clone)-7392,,"54,61952","55,46584",,,,1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.5745,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"41,06401","42,16019",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.5875,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,95059","42,32891",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.6055,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,84412","42,4873",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.6225,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,64714","42,74515",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.6375,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,52941","42,87716",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.6555,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,42391","42,99551",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.6705,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,29979","43,1351",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.6885,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,19306","43,25511",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7055,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,62408","53,63964",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7085,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,08019","43,37975",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7125,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,29083","46,06018",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7245,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,51094","53,53893",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7275,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,99221","43,47689",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7305,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,29969","46,10939",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7425,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,41474","53,45345",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7455,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,92344","43,55283",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7495,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,30855","46,1586",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7615,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,29412","53,34463",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7665,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,75395","43,73617",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7705,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,31741","46,20781",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7815,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,09446","53,15361",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7855,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,67118","43,83244",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.7895,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,32626","46,25702",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8025,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,97445","53,03078",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8055,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,58416","43,93363",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8075,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,33512","46,30623",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8205,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,91693","52,9719",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8235,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,54123","43,98412",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8265,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,34398","46,35544",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8385,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,84572","52,89808",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8415,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,43591","44,11425",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8455,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,35284","46,40465",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8565,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,77549","52,81907",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8605,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,38685","44,18793",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8645,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,36169","46,45386",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8775,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,60155","52,61148",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8815,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,34404","44,25224",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8845,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,37055","46,50307",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8965,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,55332","52,55392",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.8995,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,32185","44,29282",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9035,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,37941","46,55228",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9155,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,46659","52,43403",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9195,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,303","44,35654",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9225,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,38827","46,60149",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9335,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,39344","52,32804",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9375,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,2857","44,44521",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9405,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,39713","46,6507",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9525,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,24781","52,12093",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9555,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,279","44,48825",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9575,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,40598","46,69991",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9705,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,18785","52,03651",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9745,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,28512","44,52237",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9775,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,41484","46,74911",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9895,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,10545","51,91307",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9935,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,2725","44,55183",1,,,,,,,,,,,,,,,
2020/03/11 09:40:58.9965,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,4237","46,79832",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0075,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"42,03644","51,805",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0115,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,29087","44,58401",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0155,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,43256","46,84753",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0265,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"41,98249","51,72054",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0305,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,32703","44,63395",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0345,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,44141","46,89674",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0465,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"41,88823","51,56155",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0515,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,35997","44,65843",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0545,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,45027","46,94595",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0665,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"41,85386","51,41283",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0685,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,40097","44,68811",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0725,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,45913","46,99516",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0845,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"41,63259","51,14652",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0885,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,44045","44,7167",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.0925,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,46799","47,04437",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1045,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"41,44257","50,92744",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1085,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,5083","44,76471",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1115,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,47684","47,09358",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1215,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"41,0556","50,44473",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1245,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,55207","44,81084",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1275,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,4857","47,14279",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1395,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,89236","50,24201",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1435,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,59629","44,86404",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1475,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,49456","47,192",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1595,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,75201","50,06773",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1635,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,64873","44,92793",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1675,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,50342","47,24121",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1795,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,64262","49,93189",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1835,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,69971","44,9896",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1875,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,51228","47,29042",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.1995,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,54713","49,81333",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2025,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,83099","45,13675",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2055,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,52113","47,33963",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2165,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,36893","49,59204",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2205,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,88317","45,19524",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2245,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,52999","47,38884",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2365,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,29585","49,50131",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2395,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,93216","45,25014",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2425,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,53885","47,43805",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2545,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,25533","49,44168",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2575,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,95934","45,28061",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2615,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,54771","47,48726",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2725,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,20451","49,34798",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2765,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,01736","45,33916",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2795,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,55656","47,53647",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2915,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,16914","49,28137",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2955,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,06897","45,39643",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.2995,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,56542","47,58568",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3105,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,11414","49,17778",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3135,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,16944","45,50316",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3175,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,57428","47,63489",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3285,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,09026","49,13281",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3315,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,23378","45,56684",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3335,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,58314","47,6841",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3445,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,06943","49,09357",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3475,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,28995","45,62243",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3515,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,592","47,73331",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3645,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,05124","49,05931",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3686,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,33898","45,67094",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3716,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,60085","47,78252",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3836,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,03373","49,02633",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3866,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,38618","45,71765",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.3906,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,60971","47,83173",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4006,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"40,01393","48,99683",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4046,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,47268","45,80626",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4086,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,61857","47,88094",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4216,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,96856","48,97105",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4256,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,50679","45,84743",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4296,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,62743","47,93015",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4426,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,94945","48,96122",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4466,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,53811","45,88263",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4506,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,63628","47,97935",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4616,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,93278","48,95263",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4656,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,56971","45,9122",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4696,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,64514","48,02856",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4816,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,91823","48,94513",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4846,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,64735","45,96899",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4886,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,654","48,07777",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.4986,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,89106","48,93116",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5026,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,67821","45,99156",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5056,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,66286","48,12698",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5186,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,88278","48,9269",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5226,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,69975","46,00731",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5256,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,67171","48,17619",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5376,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,86696","48,93329",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5406,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,72106","46,0229",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5446,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,68057","48,2254",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5566,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,81832","48,98552",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5606,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,75127","46,07355",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5646,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,68943","48,27461",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5766,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,73489","49,08022",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5806,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,75802","46,09957",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5836,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,69829","48,32382",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5956,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,70482","49,11434",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.5986,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,75164","46,12381",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.6016,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,70715","48,37303",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.6126,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,67588","49,14719",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.6156,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,7181","46,15768",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.6196,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,716","48,42224",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.6316,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"39,65331","49,17279",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.6356,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"40,69196","46,18408",1,,,,,,,,,,,,,,,
2020/03/11 09:40:59.6386,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"41,72486","48,47145",1,,,,,,,,,,,,,,,
